obj_id,pc1,pc2,true_class,cluster_id
1237662341084086528,1.2203612497208993,-0.6783588263573671,GALAXY,2
1237662341091688704,-3.6832978425057035,0.3495935202766328,GALAXY,0
1237662341082972416,-3.9615114481712905,0.14627611892382164,GALAXY,0
1237662341081596160,-2.2925251320456828,-0.12619412262823404,GALAXY,0
1237680311227187456,-2.291150089385753,0.13121597136987947,STAR,0
1237657401343017728,2.13449384868782,-0.4086754970691845,GALAXY,2
1237666434191590144,1.175547967608896,-0.5606209983443581,GALAXY,2
1237657401345901056,1.2915256236084867,-0.9658980594149146,GALAXY,2
1237657401340854528,-0.1691376658392118,-0.4181882554409292,GALAXY,2
1237678824636416000,3.1054316838630514,1.4601170468783324,QSO,1
1237661958297748224,2.219909394771537,-0.6335156803105343,GALAXY,2
1237678618486637312,2.149305654460669,3.3201118329905017,QSO,1
1237678879949324544,1.7310205097401532,2.52827858405365,QSO,1
1237665126926320128,0.981167398060557,-0.5347692050605988,GALAXY,2
1237657608577089792,-1.0560455529284918,-0.16744814140860137,STAR,0
1237651714798846208,0.15384681791126,1.3020217731442316,QSO,1
1237667537996743168,-2.9065055530143633,-0.3138305613313825,STAR,0
1237667538000020224,2.251336708412109,-0.7875712133327217,GALAXY,2
1237678622244930560,3.2031058513459327,-0.3784900877672381,GALAXY,2
1237678619039367168,3.198331326672697,-0.24846136753023557,GALAXY,2
1237670961086201856,-3.754344840217945,0.17064751518495805,STAR,0
1237654879664538112,1.1455469239225038,-0.8791347853801643,GALAXY,2
1237653652373766912,1.2353173043395633,-0.9506282803372936,GALAXY,2
1237672816510960128,0.7505268703865124,0.5054151370104746,QSO,2
1237672816514760960,-2.258715531231095,0.20317827082424497,STAR,0
1237671256369135616,-5.734956338762746,-0.2528620631681374,STAR,0
1237661972270481920,1.0097050875595475,-0.4022836030314028,STAR,2
1237679503255077120,2.0942911908903517,1.2459936150301552,QSO,1
1237657589784707328,-2.5697380079953835,0.12737150700352565,GALAXY,0
1237657589780643840,-2.478776588273589,0.17113536347471,GALAXY,0
1237665441525137664,-2.9054246943555455,0.05809700432376044,GALAXY,0
1237680297269527040,1.4070658339297182,-0.20677107750752177,STAR,2
1237678439702462720,-0.5387786028477407,-0.8235984557704907,GALAXY,2
1237660961327088384,2.463383336324941,-0.3683844201234856,QSO,2
1237664879951086592,1.7429885251072046,0.4295178743985355,GALAXY,2
1237664879951217152,2.441834786956957,0.6347219759331926,GALAXY,1
1237660961325318400,-2.624186234584575,-0.13431392033478448,GALAXY,0
1237667431716290560,-0.3197882655006529,1.5980003904353302,QSO,1
1237667431717011968,1.025084998652002,-1.6891661620366978,STAR,2
1237667431717732352,0.2609353360720746,0.19886556232489694,STAR,2
1237678858482942464,-0.5357973248733632,-0.5872069211532281,GALAXY,2
1237680272039478016,0.36860918486707944,-1.3881602052686526,GALAXY,2
1237662341087297792,-2.6116240879805193,-0.05258472682112578,GALAXY,0
1237678858463805952,2.720725338772314,2.4103992260389946,QSO,1
1237680272041902336,-1.9114869405689248,-0.22791496011653967,GALAXY,0
1237680272034759936,2.2342487414441905,4.819210753739278,QSO,1
1237666210854666496,-3.5168564778827496,0.4078184212597082,STAR,0
1237657401335874048,0.741279006010426,-0.27157005022751973,GALAXY,2
1237666434186937856,2.6887859598560913,-0.8512417346350051,GALAXY,2
1237666434192310784,0.8763499301478963,-1.1966532059094859,GALAXY,2
